sample_index,time_from_start_s,Right_Shoulder_Pitch_Joint,Right_Shoulder_Roll_Joint,Right_Shoulder_Yaw_Joint,Right_Elbow_Pitch_Joint,Right_Wrist_Yaw_Joint,Right_Wrist_Roll_Joint,Right_Wrist_Pitch_Joint
266,26.600000,0.696386397,-0.046394176,0.020687975,0.518502374,0.937241664,0.074185093,0.423545245
267,26.700000,0.696386397,-0.046232643,0.020359954,0.518547088,0.937241668,0.074257760,0.423552369
268,26.800000,0.696386397,-0.046071109,0.020031933,0.518591802,0.937241672,0.074330427,0.423559493
269,26.900000,0.696386397,-0.045909576,0.019703912,0.518636516,0.937241677,0.074403094,0.423566618
270,27.000000,0.696386397,-0.045748042,0.019375891,0.518681230,0.937241681,0.074475761,0.423573742
271,27.100000,0.696386397,-0.045586509,0.019047871,0.518725944,0.937241685,0.074548428,0.423580867
272,27.200000,0.696386397,-0.045424975,0.018719850,0.518770658,0.937241689,0.074621095,0.423587991
273,27.300000,0.696386397,-0.045263442,0.018391829,0.518815372,0.937241694,0.074693762,0.423595116
274,27.400000,0.696386397,-0.045101908,0.018063808,0.518860086,0.937241698,0.074766429,0.423602240
275,27.500000,0.696386397,-0.044940375,0.017735787,0.518904800,0.937241702,0.074839096,0.423609364
276,27.600000,0.696386397,-0.044778841,0.017407767,0.518949514,0.937241706,0.074911763,0.423616489
277,27.700000,0.696386397,-0.044617308,0.017079746,0.518994228,0.937241710,0.074984430,0.423623613
278,27.800000,0.696386397,-0.044455774,0.016751725,0.519038943,0.937241715,0.075057097,0.423630738
279,27.900000,0.696386397,-0.044294241,0.016423704,0.519083657,0.937241719,0.075129764,0.423637862
280,28.000000,0.696386397,-0.044132707,0.016095683,0.519128371,0.937241723,0.075202431,0.423644987
281,28.100000,0.696386397,-0.043971173,0.015767663,0.519173085,0.937241727,0.075275098,0.423652111
282,28.200000,0.696386397,-0.043809640,0.015439642,0.519217799,0.937241731,0.075347765,0.423659235
283,28.300000,0.696386397,-0.043547216,0.015140759,0.519234317,0.937241734,0.075408966,0.423663807
284,28.400000,0.696386397,-0.043228117,0.014858245,0.519234997,0.937241736,0.075463725,0.423666943
285,28.500000,0.696386397,-0.042909019,0.014575732,0.519235677,0.937241739,0.075518484,0.423670080
286,28.600000,0.696386397,-0.042589920,0.014293218,0.519236356,0.937241741,0.075573243,0.423673217
287,28.700000,0.696386397,-0.042270822,0.014010704,0.519237036,0.937241743,0.075628002,0.423676354
288,28.800000,0.696386397,-0.041951723,0.013728190,0.519237716,0.937241745,0.075682761,0.423679491
289,28.900000,0.696386397,-0.041632624,0.013445676,0.519238396,0.937241747,0.075737520,0.423682628
290,29.000000,0.696386397,-0.041313526,0.013163162,0.519239075,0.937241749,0.075792279,0.423685765
291,29.100000,0.696386397,-0.040994427,0.012880648,0.519239755,0.937241751,0.075847038,0.423688902
292,29.200000,0.696386397,-0.040675329,0.012598134,0.519240435,0.937241753,0.075901797,0.423692039
293,29.300000,0.696386397,-0.040356230,0.012315620,0.519241115,0.937241756,0.075956556,0.423695175
294,29.400000,0.696386397,-0.040037131,0.012033106,0.519241794,0.937241758,0.076011315,0.423698312
295,29.500000,0.696386397,-0.039718033,0.011750592,0.519242474,0.937241760,0.076066074,0.423701449
296,29.600000,0.696386397,-0.039398934,0.011468078,0.519243154,0.937241762,0.076120833,0.423704586
297,29.700000,0.696386397,-0.039079836,0.011185564,0.519243834,0.937241764,0.076175592,0.423707723
298,29.800000,0.696386397,-0.038760737,0.010903050,0.519244513,0.937241766,0.076230351,0.423710860
299,29.900000,0.696386397,-0.038441638,0.010620536,0.519245193,0.937241768,0.076285110,0.423713997
300,30.000000,0.696386397,-0.038122540,0.010338022,0.519245873,0.937241770,0.076339869,0.423717134
301,30.100000,0.696386397,-0.037803441,0.010055508,0.519246552,0.937241773,0.076394628,0.423720271
302,30.200000,0.696386397,-0.037484343,0.009772994,0.519247232,0.937241775,0.076449387,0.423723407
303,30.300000,0.696386397,-0.037165244,0.009490480,0.519247912,0.937241777,0.076504146,0.423726544
304,30.400000,0.696386397,-0.036846146,0.009207966,0.519248592,0.937241779,0.076558905,0.423729681
305,30.500000,0.696386397,-0.036527047,0.008925452,0.519249271,0.937241781,0.076613664,0.423732818
306,30.600000,0.696386397,-0.036207948,0.008642938,0.519249951,0.937241783,0.076668423,0.423735955
307,30.700000,0.696386397,-0.035888850,0.008360424,0.519250631,0.937241785,0.076723182,0.423739092
308,30.800000,0.696386397,-0.035569751,0.008077910,0.519251311,0.937241787,0.076777941,0.423742229
309,30.900000,0.696386397,-0.035250653,0.007795396,0.519251990,0.937241790,0.076832700,0.423745366
310,31.000000,0.696386397,-0.034931554,0.007512882,0.519252670,0.937241792,0.076887459,0.423748502
311,31.100000,0.696389022,-0.034635431,0.007296731,0.519245584,0.937255262,0.077056380,0.423752087
312,31.200000,0.696395513,-0.034373155,0.007178342,0.519227059,0.937288573,0.077393478,0.423756333
313,31.300000,0.696402004,-0.034110879,0.007059953,0.519208533,0.937321883,0.077730575,0.423760578
314,31.400000,0.696408495,-0.033848603,0.006941564,0.519190007,0.937355194,0.078067673,0.423764823
315,31.500000,0.696414986,-0.033586327,0.006823175,0.519171482,0.937388505,0.078404771,0.423769068
316,31.600000,0.696421477,-0.033324050,0.006704786,0.519152956,0.937421816,0.078741869,0.423773313
317,31.700000,0.696427969,-0.033061774,0.006586397,0.519134430,0.937455126,0.079078967,0.423777558
318,31.800000,0.696434460,-0.032799498,0.006468008,0.519115905,0.937488437,0.079416065,0.423781803
319,31.900000,0.696440951,-0.032537222,0.006349619,0.519097379,0.937521748,0.079753163,0.423786048
320,32.000000,0.696447442,-0.032274946,0.006231230,0.519078853,0.937555059,0.080090261,0.423790294
321,32.100000,0.696453933,-0.032012670,0.006112841,0.519060328,0.937588369,0.080427359,0.423794539
322,32.200000,0.696460424,-0.031750394,0.005994452,0.519041802,0.937621680,0.080764457,0.423798784
323,32.300000,0.696466915,-0.031488118,0.005876063,0.519023276,0.937654991,0.081101555,0.423803029
324,32.400000,0.696473407,-0.031225842,0.005757674,0.519004751,0.937688302,0.081438653,0.423807274
325,32.500000,0.696479898,-0.030963566,0.005639286,0.518986225,0.937721612,0.081775751,0.423811519
326,32.600000,0.696486389,-0.030701289,0.005520897,0.518967699,0.937754923,0.082112849,0.423815764
327,32.700000,0.696492880,-0.030439013,0.005402508,0.518949174,0.937788234,0.082449947,0.423820009
328,32.800000,0.696499371,-0.030176737,0.005284119,0.518930648,0.937821544,0.082787045,0.423824254
329,32.900000,0.696505862,-0.029914461,0.005165730,0.518912122,0.937854855,0.083124143,0.423828500
330,33.000000,0.696512354,-0.029652185,0.005047341,0.518893597,0.937888166,0.083461241,0.423832745
331,33.100000,0.696518845,-0.029389909,0.004928952,0.518875071,0.937921477,0.083798339,0.423836990
332,33.200000,0.696525336,-0.029127633,0.004810563,0.518856545,0.937954787,0.084135437,0.423841235
333,33.300000,0.696531827,-0.028865357,0.004692174,0.518838020,0.937988098,0.084472535,0.423845480
334,33.400000,0.696538318,-0.028603081,0.004573785,0.518819494,0.938021409,0.084809633,0.423849725
335,33.500000,0.696544809,-0.028340804,0.004455396,0.518800968,0.938054720,0.085146731,0.423853970
336,33.600000,0.696551300,-0.028078528,0.004337007,0.518782443,0.938088030,0.085483829,0.423858215
337,33.700000,0.696557792,-0.027816252,0.004218618,0.518763917,0.938121341,0.085820927,0.423862461
338,33.800000,0.696564283,-0.027553976,0.004100230,0.518745391,0.938154652,0.086158025,0.423866706
339,33.900000,0.696574651,-0.027294828,0.003993781,0.518728700,0.938185174,0.086521917,0.423871093
340,34.000000,0.696604171,-0.027051128,0.003946312,0.518721067,0.938201925,0.087018149,0.423876184
341,34.100000,0.696633690,-0.026807428,0.003898842,0.518713433,0.938218675,0.087514381,0.423881274
342,34.200000,0.696663210,-0.026563728,0.003851372,0.518705800,0.938235425,0.088010613,0.423886365
343,34.300000,0.696692729,-0.026320028,0.003803902,0.518698167,0.938252176,0.088506846,0.423891455
344,34.400000,0.696722249,-0.026076329,0.003756432,0.518690534,0.938268926,0.089003078,0.423896546
345,34.500000,0.696751768,-0.025832629,0.003708963,0.518682901,0.938285677,0.089499310,0.423901636
346,34.600000,0.696781288,-0.025588929,0.003661493,0.518675267,0.938302427,0.089995542,0.423906727
347,34.700000,0.696810807,-0.025345229,0.003614023,0.518667634,0.938319177,0.090491775,0.423911817
348,34.800000,0.696840327,-0.025101529,0.003566553,0.518660001,0.938335928,0.090988007,0.423916908
349,34.900000,0.696869846,-0.024857829,0.003519083,0.518652368,0.938352678,0.091484239,0.423921998
350,35.000000,0.696899366,-0.024614130,0.003471614,0.518644735,0.938369428,0.091980472,0.423927089
351,35.100000,0.696928885,-0.024370430,0.003424144,0.518637101,0.938386179,0.092476704,0.423932179
352,35.200000,0.696958405,-0.024126730,0.003376674,0.518629468,0.938402929,0.092972936,0.423937270
353,35.300000,0.696987924,-0.023883030,0.003329204,0.518621835,0.938419680,0.093469168,0.423942360
354,35.400000,0.697017444,-0.023639330,0.003281734,0.518614202,0.938436430,0.093965401,0.423947451
355,35.500000,0.697046963,-0.023395630,0.003234265,0.518606568,0.938453180,0.094461633,0.423952542
356,35.600000,0.697076483,-0.023151931,0.003186795,0.518598935,0.938469931,0.094957865,0.423957632
357,35.700000,0.697106002,-0.022908231,0.003139325,0.518591302,0.938486681,0.095454097,0.423962723
358,35.800000,0.697135522,-0.022664531,0.003091855,0.518583669,0.938503431,0.095950330,0.423967813
359,35.900000,0.697165041,-0.022420831,0.003044385,0.518576036,0.938520182,0.096446562,0.423972904
360,36.000000,0.697194561,-0.022177131,0.002996915,0.518568402,0.938536932,0.096942794,0.423977994
361,36.100000,0.697224081,-0.021933431,0.002949446,0.518560769,0.938553682,0.097439027,0.423983085
362,36.200000,0.697253600,-0.021689732,0.002901976,0.518553136,0.938570433,0.097935259,0.423988175
363,36.300000,0.697283120,-0.021446032,0.002854506,0.518545503,0.938587183,0.098431491,0.423993266
364,36.400000,0.697312639,-0.021202332,0.002807036,0.518537870,0.938603934,0.098927723,0.423998356
365,36.500000,0.697342159,-0.020958632,0.002759566,0.518530236,0.938620684,0.099423956,0.424003447
366,36.600000,0.697371678,-0.020714932,0.002712097,0.518522603,0.938637434,0.099920188,0.424008537
367,36.700000,0.697401198,-0.020471232,0.002664627,0.518514970,0.938654185,0.100416420,0.424013628
368,36.800000,0.697445217,-0.020210525,0.002643573,0.518511521,0.938692781,0.100817311,0.424015926
369,36.900000,0.697490288,-0.019948584,0.002624435,0.518508376,0.938732961,0.101211290,0.424018021
370,37.000000,0.697535359,-0.019686643,0.002605296,0.518505231,0.938773140,0.101605269,0.424020116
371,37.100000,0.697580430,-0.019424703,0.002586158,0.518502085,0.938813320,0.101999247,0.424022211
372,37.200000,0.697625500,-0.019162762,0.002567019,0.518498940,0.938853500,0.102393226,0.424024306
373,37.300000,0.697670571,-0.018900821,0.002547881,0.518495795,0.938893680,0.102787205,0.424026401
374,37.400000,0.697715642,-0.018638881,0.002528742,0.518492649,0.938933859,0.103181184,0.424028496
375,37.500000,0.697760713,-0.018376940,0.002509604,0.518489504,0.938974039,0.103575163,0.424030591
376,37.600000,0.697805784,-0.018114999,0.002490465,0.518486359,0.939014219,0.103969141,0.424032687
377,37.700000,0.697850854,-0.017853059,0.002471327,0.518483213,0.939054399,0.104363120,0.424034782
378,37.800000,0.697895925,-0.017591118,0.002452188,0.518480068,0.939094579,0.104757099,0.424036877
379,37.900000,0.697940996,-0.017329177,0.002433050,0.518476923,0.939134758,0.105151078,0.424038972
380,38.000000,0.697986067,-0.017067237,0.002413911,0.518473778,0.939174938,0.105545057,0.424041067
381,38.100000,0.698031138,-0.016805296,0.002394773,0.518470632,0.939215118,0.105939035,0.424043162
382,38.200000,0.698076209,-0.016543355,0.002375634,0.518467487,0.939255298,0.106333014,0.424045257
383,38.300000,0.698121279,-0.016281414,0.002356496,0.518464342,0.939295477,0.106726993,0.424047352
384,38.400000,0.698166350,-0.016019474,0.002337357,0.518461196,0.939335657,0.107120972,0.424049448
385,38.500000,0.698211421,-0.015757533,0.002318219,0.518458051,0.939375837,0.107514950,0.424051543
386,38.600000,0.698256492,-0.015495592,0.002299080,0.518454906,0.939416017,0.107908929,0.424053638
387,38.700000,0.698301563,-0.015233652,0.002279942,0.518451760,0.939456197,0.108302908,0.424055733
388,38.800000,0.698346633,-0.014971711,0.002260803,0.518448615,0.939496376,0.108696887,0.424057828
389,38.900000,0.698391704,-0.014709770,0.002241665,0.518445470,0.939536556,0.109090866,0.424059923
390,39.000000,0.698436775,-0.014447830,0.002222526,0.518442324,0.939576736,0.109484844,0.424062018
391,39.100000,0.698481846,-0.014185889,0.002203388,0.518439179,0.939616916,0.109878823,0.424064113
392,39.200000,0.698526917,-0.013923948,0.002184249,0.518436034,0.939657095,0.110272802,0.424066209
393,39.300000,0.698571987,-0.013662008,0.002165111,0.518432888,0.939697275,0.110666781,0.424068304
394,39.400000,0.698617058,-0.013400067,0.002145972,0.518429743,0.939737455,0.111060760,0.424070399
395,39.500000,0.698662129,-0.013138126,0.002126834,0.518426598,0.939777635,0.111454738,0.424072494
396,39.600000,0.698693307,-0.012867924,0.002115540,0.518424730,0.939803559,0.111826133,0.424073739
397,39.700000,0.698718429,-0.012594120,0.002107665,0.518423419,0.939823269,0.112187684,0.424074613
398,39.800000,0.698743552,-0.012320316,0.002099790,0.518422108,0.939842978,0.112549234,0.424075486
399,39.900000,0.698768674,-0.012046512,0.002091915,0.518420797,0.939862688,0.112910785,0.424076360
400,40.000000,0.698793797,-0.011772708,0.002084040,0.518419487,0.939882398,0.113272336,0.424077234
401,40.100000,0.698818919,-0.011498905,0.002076165,0.518418176,0.939902108,0.113633886,0.424078108
402,40.200000,0.698844041,-0.011225101,0.002068290,0.518416865,0.939921818,0.113995437,0.424078982
403,40.300000,0.698869164,-0.010951297,0.002060415,0.518415554,0.939941528,0.114356988,0.424079856
404,40.400000,0.698894286,-0.010677493,0.002052540,0.518414243,0.939961238,0.114718538,0.424080730
405,40.500000,0.698919409,-0.010403689,0.002044665,0.518412932,0.939980948,0.115080089,0.424081604
406,40.600000,0.698944531,-0.010129886,0.002036790,0.518411621,0.940000658,0.115441640,0.424082478
407,40.700000,0.698969653,-0.009856082,0.002028916,0.518410310,0.940020367,0.115803190,0.424083352
408,40.800000,0.698994776,-0.009582278,0.002021041,0.518408999,0.940040077,0.116164741,0.424084226
409,40.900000,0.699019898,-0.009308474,0.002013166,0.518407689,0.940059787,0.116526292,0.424085100
410,41.000000,0.699045021,-0.009034670,0.002005291,0.518406378,0.940079497,0.116887842,0.424085974
411,41.100000,0.699070143,-0.008760867,0.001997416,0.518405067,0.940099207,0.117249393,0.424086847
412,41.200000,0.699095265,-0.008487063,0.001989541,0.518403756,0.940118917,0.117610944,0.424087721
413,41.300000,0.699120388,-0.008213259,0.001981666,0.518402445,0.940138627,0.117972494,0.424088595
414,41.400000,0.699145510,-0.007939455,0.001973791,0.518401134,0.940158337,0.118334045,0.424089469
415,41.500000,0.699170632,-0.007665651,0.001965916,0.518399823,0.940178047,0.118695596,0.424090343
416,41.600000,0.699195755,-0.007391847,0.001958041,0.518398512,0.940197757,0.119057146,0.424091217
417,41.700000,0.699220877,-0.007118044,0.001950166,0.518397202,0.940217466,0.119418697,0.424092091
418,41.800000,0.699246000,-0.006844240,0.001942291,0.518395891,0.940237176,0.119780247,0.424092965
419,41.900000,0.699271122,-0.006570436,0.001934416,0.518394580,0.940256886,0.120141798,0.424093839
420,42.000000,0.699296244,-0.006296632,0.001926542,0.518393269,0.940276596,0.120503349,0.424094713
421,42.100000,0.699321367,-0.006022828,0.001918667,0.518391958,0.940296306,0.120864899,0.424095587
422,42.200000,0.699346489,-0.005749025,0.001910792,0.518390647,0.940316016,0.121226450,0.424096461
423,42.300000,0.699371612,-0.005475221,0.001902917,0.518389336,0.940335726,0.121588001,0.424097334
424,42.400000,0.699389869,-0.005167036,0.001885127,0.518388382,0.940352723,0.121905212,0.424097970
425,42.500000,0.699400081,-0.004818567,0.001855720,0.518387846,0.940366541,0.122170470,0.424098326
426,42.600000,0.699410294,-0.004470097,0.001826313,0.518387310,0.940380359,0.122435727,0.424098681
427,42.700000,0.699420507,-0.004121628,0.001796906,0.518386774,0.940394178,0.122700985,0.424099037
428,42.800000,0.699430720,-0.003773158,0.001767499,0.518386237,0.940407996,0.122966243,0.424099393
429,42.900000,0.699440932,-0.003424689,0.001738092,0.518385701,0.940421814,0.123231500,0.424099748
430,43.000000,0.699451145,-0.003076219,0.001708684,0.518385165,0.940435632,0.123496758,0.424100104
431,43.100000,0.699461358,-0.002727750,0.001679277,0.518384629,0.940449451,0.123762016,0.424100460
432,43.200000,0.699471571,-0.002379280,0.001649870,0.518384093,0.940463269,0.124027273,0.424100816
433,43.300000,0.699481783,-0.002030811,0.001620463,0.518383556,0.940477087,0.124292531,0.424101171
434,43.400000,0.699491996,-0.001682341,0.001591056,0.518383020,0.940490905,0.124557789,0.424101527
435,43.500000,0.699502209,-0.001333872,0.001561649,0.518382484,0.940504724,0.124823046,0.424101883
436,43.600000,0.699512422,-0.000985402,0.001532242,0.518381948,0.940518542,0.125088304,0.424102238
437,43.700000,0.699522634,-0.000636933,0.001502835,0.518381412,0.940532360,0.125353562,0.424102594
438,43.800000,0.699532847,-0.000288464,0.001473428,0.518380875,0.940546178,0.125618820,0.424102950
439,43.900000,0.699543060,0.000060006,0.001444021,0.518380339,0.940559997,0.125884077,0.424103306
440,44.000000,0.699553273,0.000408475,0.001414613,0.518379803,0.940573815,0.126149335,0.424103661
441,44.100000,0.699563485,0.000756945,0.001385206,0.518379267,0.940587633,0.126414593,0.424104017
442,44.200000,0.699573698,0.001105414,0.001355799,0.518378731,0.940601452,0.126679850,0.424104373
443,44.300000,0.699583911,0.001453884,0.001326392,0.518378194,0.940615270,0.126945108,0.424104728
444,44.400000,0.699594124,0.001802353,0.001296985,0.518377658,0.940629088,0.127210366,0.424105084
445,44.500000,0.699604336,0.002150823,0.001267578,0.518377122,0.940642906,0.127475623,0.424105440
446,44.600000,0.699614549,0.002499292,0.001238171,0.518376586,0.940656725,0.127740881,0.424105796
447,44.700000,0.699624762,0.002847762,0.001208764,0.518376050,0.940670543,0.128006139,0.424106151
448,44.800000,0.699634975,0.003196231,0.001179357,0.518375513,0.940684361,0.128271397,0.424106507
449,44.900000,0.699645187,0.003544701,0.001149950,0.518374977,0.940698179,0.128536654,0.424106863
450,45.000000,0.699655400,0.003893170,0.001120542,0.518374441,0.940711998,0.128801912,0.424107218
